KIN	AGC_group	PKG2cGKII	PRKG2
KIN	AGC_group	PDK1	PDK1
KIN	AGC_group	AuroraC	Aurora kinase C
KIN	AGC_group	AuroraB	Aurora kinase B
KIN	AGC_group	AuroraA	Aurora kinase A
KIN	AGC_group	PLK1	PLK1
KIN	AGC_group	PLK3	PLK3
KIN	AGC_group	PLK2	PLK2
KIN	AGC_group	PLK4	PLK4
KIN	PKB_group	PKBalpha	PKB alpha
KIN	PKB_group	PKBbeta	PKB beta
KIN	PKB_group	PKBgamma	PKB gamma
KIN	PKBalpha_PKBbeta_group	PKBalpha	PKB alpha
KIN	PKBalpha_PKBbeta_group	PKBbeta	PKB beta
KIN	PKBalpha	PKBalpha	PKB alpha
KIN	PKBbeta	PKBbeta	PKB beta
KIN	PKBgamma	PKBgamma	PKB gamma
KIN	SGK_group	SGK1	SGK1
KIN	SGK_group	SGK3	SGK3
KIN	SGK_group	SGK2	SGK2
KIN	SGK1_SGK3_group	SGK1	SGK1
KIN	SGK1_SGK3_group	SGK3	SGK3
KIN	SGK1	SGK1	SGK1
KIN	SGK3	SGK3	SGK3
KIN	SGK2	SGK2	SGK2
KIN	PKC_group	PKCalpha	PKCalpha
KIN	PKC_group	PKCbeta	PKCbeta
KIN	PKC_group	PKCgamma	PKCgamma
KIN	PKC_group	PKCeta	PKCL
KIN	PKC_group	PKCepsilon	PKCE
KIN	PKC_group	PKCdelta	PKCD
KIN	PKC_group	PKCtheta	nPKC-theta
KIN	PKC_group	PKCiota	PKCI
KIN	PKC_group	PKCzeta	nPKC-zeta
KIN	PKCalpha_PKCbeta_PKCgamma_group	PKCalpha	PKCalpha
KIN	PKCalpha_PKCbeta_PKCgamma_group	PKCbeta	PKCbeta
KIN	PKCalpha_PKCbeta_PKCgamma_group	PKCgamma	PKCgamma
KIN	PKCalpha_PKCbeta_group	PKCalpha	PKCalpha
KIN	PKCalpha_PKCbeta_group	PKCbeta	PKCbeta
KIN	PKCalpha	PKCalpha	PKCalpha
KIN	PKCbeta	PKCbeta	PKCbeta
KIN	PKCgamma	PKCgamma	PKCgamma
KIN	PKCeta_PKCepsilon_group	PKCeta	PKCL
KIN	PKCeta_PKCepsilon_group	PKCepsilon	PKCE
KIN	PKCeta	PKCeta	PKCL
KIN	PKCepsilon	PKCepsilon	PKCE
KIN	PKCdelta_PKCtheta_group	PKCdelta	PKCD
KIN	PKCdelta_PKCtheta_group	PKCtheta	nPKC-theta
KIN	PKCdelta	PKCdelta	PKCD
KIN	PKCtheta	PKCtheta	nPKC-theta
KIN	PKCiota_PKCzeta_group	PKCiota	PKCI
KIN	PKCiota_PKCzeta_group	PKCzeta	nPKC-zeta
KIN	PKCiota	PKCiota	PKCI
KIN	PKCzeta	PKCzeta	nPKC-zeta
KIN	PKN_group	PKN1	PKN1
KIN	PKN_group	PKN2	PKN2
KIN	PKN_group	PKN3	PKN3
KIN	PKN1_PKN2_group	PKN1	PKN1
KIN	PKN1_PKN2_group	PKN2	PKN2
KIN	PKN1	PKN1	PKN1
KIN	PKN2	PKN2	PKN2
KIN	PKN3	PKN3	PKN3
KIN	MSK_group	RSK5	RSKL
KIN	MSK_group	RPS6KA4	RPS6KA4
KIN	RSK5	RSK5	RSKL
KIN	RPS6KA4	RPS6KA4	RPS6KA4
KIN	p70S6K_group	p70S6K	PS6K
KIN	p70S6K_group	p70S6Kb	p70S6Kb
KIN	p70S6K	p70S6K	PS6K
KIN	p70S6Kb	p70S6Kb	p70S6Kb
KIN	RSK_group	RSK1	RSK1
KIN	RSK_group	RSK2	RSK2
KIN	RSK_group	RSK3	RSK3
KIN	RSK_group	RSK4	RSK4
KIN	RSK1_RSK2_RSK3_group	RSK1	RSK1
KIN	RSK1_RSK2_RSK3_group	RSK2	RSK2
KIN	RSK1_RSK2_RSK3_group	RSK3	RSK3
KIN	RSK1_RSK2_group	RSK1	RSK1
KIN	RSK1_RSK2_group	RSK2	RSK2
KIN	RSK1	RSK1	RSK1
KIN	RSK2	RSK2	RSK2
KIN	RSK3	RSK3	RSK3
KIN	RSK4	RSK4	RSK4
KIN	GRK_group	GRK2	GRK2
KIN	GRK_group	GRK3	GRK3
KIN	GRK_group	GRK1	GRK1
KIN	GRK_group	GRK7	GRK7
KIN	GRK_group	GRK4	GRK4
KIN	GRK_group	GRK5	GRK5
KIN	GRK_group	GRK6	GRK6
KIN	GRK2_GRK3_group	GRK2	GRK2
KIN	GRK2_GRK3_group	GRK3	GRK3
KIN	GRK2	GRK2	GRK2
KIN	GRK3	GRK3	GRK3
KIN	GRK4_GRK5_GRK6_GRK1_GRK7_group	GRK1	GRK1
KIN	GRK4_GRK5_GRK6_GRK1_GRK7_group	GRK7	GRK7
KIN	GRK4_GRK5_GRK6_GRK1_GRK7_group	GRK4	GRK4
KIN	GRK4_GRK5_GRK6_GRK1_GRK7_group	GRK5	GRK5
KIN	GRK4_GRK5_GRK6_GRK1_GRK7_group	GRK6	GRK6
KIN	GRK1_GRK7_group	GRK1	GRK1
KIN	GRK1_GRK7_group	GRK7	GRK7
KIN	GRK1	GRK1	GRK1
KIN	GRK7	GRK7	GRK7
KIN	GRK4_GRK5_GRK6_group	GRK4	GRK4
KIN	GRK4_GRK5_GRK6_group	GRK5	GRK5
KIN	GRK4_GRK5_GRK6_group	GRK6	GRK6
KIN	GRK4_GRK5_group	GRK4	GRK4
KIN	GRK4_GRK5_group	GRK5	GRK5
KIN	GRK4	GRK4	GRK4
KIN	GRK5	GRK5	GRK5
KIN	GRK6	GRK6	GRK6
KIN	DMPK_group	DMPK1	DMPK
KIN	DMPK_group	DMPK2	DMPK2
KIN	DMPK_group	MRCKb	MRCKB
KIN	DMPK_group	MRCKa	MRCKA
KIN	DMPK1	DMPK1	DMPK
KIN	DMPK2_MRCKb_MRCKa_group	DMPK2	DMPK2
KIN	DMPK2_MRCKb_MRCKa_group	MRCKb	MRCKB
KIN	DMPK2_MRCKb_MRCKa_group	MRCKa	MRCKA
KIN	DMPK2	DMPK2	DMPK2
KIN	MRCKb_MRCKa_group	MRCKb	MRCKB
KIN	MRCKb_MRCKa_group	MRCKa	MRCKA
KIN	MRCKb	MRCKb	MRCKB
KIN	MRCKa	MRCKa	MRCKA
KIN	ROCK_group	ROCK2	ROCK2
KIN	ROCK_group	ROCK1	ROCK1
KIN	ROCK2	ROCK2	ROCK2
KIN	ROCK1	ROCK1	ROCK1
KIN	NDR1_NDR2_group	NDR1	NDR1
KIN	NDR1_NDR2_group	NDR2	NDR2
KIN	NDR1	NDR1	NDR1
KIN	NDR2	NDR2	NDR2
KIN	CRIK	CRIK	CRIK
KIN	LATS1_LATS2_group	LATS1	LATS1
KIN	LATS1_LATS2_group	LATS2	LATS2
KIN	LATS1	LATS1	LATS1
KIN	LATS2	LATS2	LATS2
KIN	MAST_group	MAST3	MAST3
KIN	MAST_group	MAST2	MAST2
KIN	MAST_group	MAST1	MAST1
KIN	MAST_group	MAST4	MAST4
KIN	MAST_group	MASTL	MASTL
KIN	MAST3_MAST2_MAST1_MAST4_group	MAST3	MAST3
KIN	MAST3_MAST2_MAST1_MAST4_group	MAST2	MAST2
KIN	MAST3_MAST2_MAST1_MAST4_group	MAST1	MAST1
KIN	MAST3_MAST2_MAST1_MAST4_group	MAST4	MAST4
KIN	MAST3	MAST3	MAST3
KIN	MAST2_MAST1_MAST4_group	MAST2	MAST2
KIN	MAST2_MAST1_MAST4_group	MAST1	MAST1
KIN	MAST2_MAST1_MAST4_group	MAST4	MAST4
KIN	MAST2	MAST2	MAST2
KIN	MAST1_MAST4_group	MAST1	MAST1
KIN	MAST1_MAST4_group	MAST4	MAST4
KIN	MAST1	MAST1	MAST1
KIN	MAST4	MAST4	MAST4
KIN	MASTL	MASTL	MASTL
KIN	SgK494	SgK494	SgK494
KIN	YANK_group	YANK3	YANK3
KIN	YANK_group	YANK2	YANK2
KIN	YANK_group	YANK1	YANK1
KIN	YANK3	YANK3	YANK3
KIN	YANK2_YANK1_group	YANK2	YANK2
KIN	YANK2_YANK1_group	YANK1	YANK1
KIN	YANK2	YANK2	YANK2
KIN	YANK1	YANK1	YANK1
KIN	RSKL_group	RSKL2	RSKL2
KIN	RSKL_group	RSKL1	RSKL1
KIN	RSKL2	RSKL2	RSKL2
KIN	RSKL1	RSKL1	RSKL1
KIN	PRKX_PRKY_group	PRKX	PRKX
KIN	PRKX_PRKY_group	PRKY	PRKY
KIN	PRKX	PRKX	PRKX
KIN	PRKY	PRKY	PRKY
KIN	PKA_group	PKAalpha	PKA C-alpha
KIN	PKA_group	PKAbeta	PKA C-beta
KIN	PKA_group	PKAgamma	PKA C-gamma
KIN	PKAalpha_PKAbeta_group	PKAalpha	PKA C-alpha
KIN	PKAalpha_PKAbeta_group	PKAbeta	PKA C-beta
KIN	PKAalpha	PKAalpha	PKA C-alpha
KIN	PKAbeta	PKAbeta	PKA C-beta
KIN	PKAgamma	PKAgamma	PKA C-gamma
KIN	PKGcGK_group	PKG1cGKI	PRKG1
KIN	PKGcGK_group	PKG2cGKII	PRKG2
KIN	PKG1cGKI	PKG1cGKI	PRKG1
KIN	PKG2cGKII	PKG2cGKII	PRKG2
KIN	PDK1	PDK1	PDK1
KIN	Aurora_group	AuroraC	Aurora kinase C
KIN	Aurora_group	AuroraB	Aurora kinase B
KIN	Aurora_group	AuroraA	Aurora kinase A
KIN	AuroraC_AuroraB_group	AuroraC	Aurora kinase C
KIN	AuroraC_AuroraB_group	AuroraB	Aurora kinase B
KIN	AuroraC	AuroraC	Aurora kinase C
KIN	AuroraB	AuroraB	Aurora kinase B
KIN	AuroraA	AuroraA	Aurora kinase A
KIN	PLK_group	PLK1	PLK1
KIN	PLK_group	PLK3	PLK3
KIN	PLK_group	PLK2	PLK2
KIN	PLK_group	PLK4	PLK4
KIN	PLK1_PLK2_PLK3_group	PLK1	PLK1
KIN	PLK1_PLK2_PLK3_group	PLK3	PLK3
KIN	PLK1_PLK2_PLK3_group	PLK2	PLK2
KIN	PLK1	PLK1	PLK1
KIN	PLK3_PLK2_group	PLK3	PLK3
KIN	PLK3_PLK2_group	PLK2	PLK2
KIN	PLK3	PLK3	PLK3
KIN	PLK2	PLK2	PLK2
KIN	PLK4	PLK4	PLK4
KIN	ULK_group	ULK1	ULK1
KIN	ULK_group	ULK2	ULK2
KIN	ULK_group	ULK3	ULK3
KIN	ULK_group	ULK4	ULK4
KIN	ULK_group	Fused	Fused
KIN	ULK1_ULK2_ULK3_group	ULK1	ULK1
KIN	ULK1_ULK2_ULK3_group	ULK2	ULK2
KIN	ULK1_ULK2_ULK3_group	ULK3	ULK3
KIN	ULK1_ULK2_group	ULK1	ULK1
KIN	ULK1_ULK2_group	ULK2	ULK2
KIN	ULK1	ULK1	ULK1
KIN	ULK2	ULK2	ULK2
KIN	ULK3	ULK3	ULK3
KIN	ULK4_Fused_group	ULK4	ULK4
KIN	ULK4_Fused_group	Fused	Fused
KIN	ULK4	ULK4	ULK4
KIN	Fused	Fused	Fused
KIN	CAMK_group	CaMKIV	CaMKIV
KIN	CAMK_group	CaMKIgamma	CaMKI gamma
KIN	CAMK_group	CaMKIalpha	CaMKI-alpha
KIN	CAMK_group	CaMKIdelta	CaMKI delta
KIN	CAMK_group	CaMKIbeta	CaMKI-beta
KIN	CAMK_group	VACAMKL	VACAMKL
KIN	CAMK_group	PSKH1	PSKH1
KIN	CAMK_group	PSKH2	PSKH2
KIN	CAMK_group	DCAMKL1	DCAMKL1
KIN	CAMK_group	DCAMKL2	DCAMKL2
KIN	CAMK_group	DCAMKL3	DCAMKL3
KIN	CAMK_group	CaMKIIalpha	CaMKIIalpha
KIN	CAMK_group	CaMKIIdelta	CAMK2D
KIN	CAMK_group	CaMKIIbeta	CaMKIIbeta
KIN	CAMK_group	CaMKIIgamma	CAMK2G
KIN	CAMK_group	CASK	CASK
KIN	CAMK_group	PHKg1	PHKG1
KIN	CAMK_group	PHKg2	PHKG2
KIN	CAMK_group	MAPKAPK2	MAPKAPK2
KIN	CAMK_group	MAPKAPK3	MAPKAPK3
KIN	CAMK_group	MAPKAPK5	MAPKAPK5
KIN	CAMK_group	Mnk1	Mnk1
KIN	CAMK_group	Mnk2	Mnk2
KIN	CAMK_group	Domain2MSK1	MSK1
KIN	CAMK_group	Domain2MSK2	MSK2
KIN	CAMK_group	Domain2RSK1	RSK1
KIN	CAMK_group	Domain2RSK2	RSK2
KIN	CAMK_group	Domain2RSK3	RSK3
KIN	CAMK_group	Domain2RSK4	RSK4
KIN	CAMK_group	PKD1	PKD1
KIN	CAMK_group	PKD3	PKD3
KIN	CAMK_group	PKD2	PKD2
KIN	CAMK_group	CHK2	CHK2
KIN	CAMK_group	AMPKa1	AMPKa1
KIN	CAMK_group	AMPKa2	AMPKa2
KIN	CAMK_group	BRSK2	BRSK2
KIN	CAMK_group	BRSK1	BRSK1
KIN	CAMK_group	MARK3	MARK3
KIN	CAMK_group	MARK2	MARK2
KIN	CAMK_group	MARK1	MARK1
KIN	CAMK_group	MARK4	MARK4
KIN	CAMK_group	QSK	QSK
KIN	CAMK_group	QIK	QIK
KIN	CAMK_group	SIK	SIK
KIN	CAMK_group	NuaK1	NuaK1
KIN	CAMK_group	NuaK2	NUAK2
KIN	CAMK_group	MELK	MELK
KIN	CAMK_group	HUNK	HUNK
KIN	CAMK_group	CHK1	CHK1
KIN	CAMK_group	LKB1	LKB1
KIN	CAMK_group	NIM1	NIM1
KIN	CAMK_group	SNRK	SNRK
KIN	CAMK_group	SSTK	SSTK
KIN	CAMK_group	TSSK3	TSSK3
KIN	CAMK_group	TSSK2	TSSK2
KIN	CAMK_group	TSSK1	TSSK1
KIN	CAMK_group	TSSK4	TSSK4
KIN	CAMK_group	PASK	PASK
KIN	CAMK_group	Pim3	PIM3
KIN	CAMK_group	Pim1	PIM1
KIN	CAMK_group	Pim2	PIM2
KIN	CAMK_group	SgK495	SgK495
KIN	CAMK_group	Trb1	TRB1
KIN	CAMK_group	Trb2	TRB2
KIN	CAMK_group	Trb3	TRB3
KIN	CAMK_group	STK33	STK33
KIN	CAMK_group	DAPK1	DAPK1
KIN	CAMK_group	DAPK3	DAPK3
KIN	CAMK_group	DAPK2	DAPK2
KIN	CAMK_group	DRAK1	DRAK1
KIN	CAMK_group	DRAK2	DRAK2
KIN	CAMK_group	TTN	TTN
KIN	CAMK_group	smMLCK	smMLCK
KIN	CAMK_group	caMLCK	caMLCK
KIN	CAMK_group	SgK085	SgK085
KIN	CAMK_group	skMLCK	skMLCK
KIN	CAMK_group	Trio	TRIO
KIN	CAMK_group	Trad	Trad
KIN	CAMK_group	SPEG	SPEG
KIN	CAMK_group	Obscn	OBSCN
KIN	CAMK_group	Domain2SPEG	SPEG
KIN	CAMK_group	Domain2Obscn	OBSCN
KIN	CaMKIV	CaMKIV	CaMKIV
KIN	CaMKI_group	CaMKIgamma	CaMKI gamma
KIN	CaMKI_group	CaMKIalpha	CaMKI-alpha
KIN	CaMKI_group	CaMKIdelta	CaMKI delta
KIN	CaMKI_group	CaMKIbeta	CaMKI-beta
KIN	CaMKIgamma_CaMKIalpha_CaMKIdelta_group	CaMKIgamma	CaMKI gamma
KIN	CaMKIgamma_CaMKIalpha_CaMKIdelta_group	CaMKIalpha	CaMKI-alpha
KIN	CaMKIgamma_CaMKIalpha_CaMKIdelta_group	CaMKIdelta	CaMKI delta
KIN	CaMKIgamma	CaMKIgamma	CaMKI gamma
KIN	CaMKIalpha_CaMKIdelta_group	CaMKIalpha	CaMKI-alpha
KIN	CaMKIalpha_CaMKIdelta_group	CaMKIdelta	CaMKI delta
KIN	CaMKIalpha	CaMKIalpha	CaMKI-alpha
KIN	CaMKIdelta	CaMKIdelta	CaMKI delta
KIN	CaMKIbeta	CaMKIbeta	CaMKI-beta
KIN	VACAMKL	VACAMKL	VACAMKL
KIN	PSK_group	PSKH1	PSKH1
KIN	PSK_group	PSKH2	PSKH2
KIN	PSKH1	PSKH1	PSKH1
KIN	PSKH2	PSKH2	PSKH2
KIN	DCAMKL_group	DCAMKL1	DCAMKL1
KIN	DCAMKL_group	DCAMKL2	DCAMKL2
KIN	DCAMKL_group	DCAMKL3	DCAMKL3
KIN	DCAMKL1_DCAMKL2_group	DCAMKL1	DCAMKL1
KIN	DCAMKL1_DCAMKL2_group	DCAMKL2	DCAMKL2
KIN	DCAMKL1	DCAMKL1	DCAMKL1
KIN	DCAMKL2	DCAMKL2	DCAMKL2
KIN	DCAMKL3	DCAMKL3	DCAMKL3
KIN	CaMKII_group	CaMKIIalpha	CaMKIIalpha
KIN	CaMKII_group	CaMKIIdelta	CAMK2D
KIN	CaMKII_group	CaMKIIbeta	CaMKIIbeta
KIN	CaMKII_group	CaMKIIgamma	CAMK2G
KIN	CaMKIIalpha_CaMKIIdelta_group	CaMKIIalpha	CaMKIIalpha
KIN	CaMKIIalpha_CaMKIIdelta_group	CaMKIIdelta	CAMK2D
KIN	CaMKIIalpha	CaMKIIalpha	CaMKIIalpha
KIN	CaMKIIdelta	CaMKIIdelta	CAMK2D
KIN	CaMKIIbeta_CaMKIIgamma_group	CaMKIIbeta	CaMKIIbeta
KIN	CaMKIIbeta_CaMKIIgamma_group	CaMKIIgamma	CAMK2G
KIN	CaMKIIbeta	CaMKIIbeta	CaMKIIbeta
KIN	CaMKIIgamma	CaMKIIgamma	CAMK2G
KIN	CASK	CASK	CASK
KIN	PHK_group	PHKg1	PHKG1
KIN	PHK_group	PHKg2	PHKG2
KIN	PHKg1	PHKg1	PHKG1
KIN	PHKg2	PHKg2	PHKG2
KIN	MAPKAPK_group	MAPKAPK2	MAPKAPK2
KIN	MAPKAPK_group	MAPKAPK3	MAPKAPK3
KIN	MAPKAPK_group	MAPKAPK5	MAPKAPK5
KIN	MAPKAPK2_MAPKAPK3_group	MAPKAPK2	MAPKAPK2
KIN	MAPKAPK2_MAPKAPK3_group	MAPKAPK3	MAPKAPK3
KIN	MAPKAPK2	MAPKAPK2	MAPKAPK2
KIN	MAPKAPK3	MAPKAPK3	MAPKAPK3
KIN	MAPKAPK5	MAPKAPK5	MAPKAPK5
KIN	Mnk_group	Mnk1	Mnk1
KIN	Mnk_group	Mnk2	Mnk2
KIN	Mnk1	Mnk1	Mnk1
KIN	Mnk2	Mnk2	Mnk2
KIN	Domain2MSK_group	Domain2MSK1	MSK1
KIN	Domain2MSK_group	Domain2MSK2	MSK2
KIN	Domain2MSK1	Domain2MSK1	MSK1
KIN	Domain2MSK2	Domain2MSK2	MSK2
KIN	Domain2RSK_group	Domain2RSK1	RSK1
KIN	Domain2RSK_group	Domain2RSK2	RSK2
KIN	Domain2RSK_group	Domain2RSK3	RSK3
KIN	Domain2RSK_group	Domain2RSK4	RSK4
KIN	Domain2RSK1_Domain2RSK2_Domain2RSK3_group	Domain2RSK1	RSK1
KIN	Domain2RSK1_Domain2RSK2_Domain2RSK3_group	Domain2RSK2	RSK2
KIN	Domain2RSK1_Domain2RSK2_Domain2RSK3_group	Domain2RSK3	RSK3
KIN	Domain2RSK1	Domain2RSK1	RSK1
KIN	Domain2RSK2_Domain2RSK3_group	Domain2RSK2	RSK2
KIN	Domain2RSK2_Domain2RSK3_group	Domain2RSK3	RSK3
KIN	Domain2RSK2	Domain2RSK2	RSK2
KIN	Domain2RSK3	Domain2RSK3	RSK3
KIN	Domain2RSK4	Domain2RSK4	RSK4
KIN	PKD_group	PKD1	PKD1
KIN	PKD_group	PKD3	PKD3
KIN	PKD_group	PKD2	PKD2
KIN	PKD1_PKD3_group	PKD1	PKD1
KIN	PKD1_PKD3_group	PKD3	PKD3
KIN	PKD1	PKD1	PKD1
KIN	PKD3	PKD3	PKD3
KIN	PKD2	PKD2	PKD2
KIN	CHK2	CHK2	CHK2
KIN	AMPK_group	AMPKa1	AMPKa1
KIN	AMPK_group	AMPKa2	AMPKa2
KIN	AMPKa1	AMPKa1	AMPKa1
KIN	AMPKa2	AMPKa2	AMPKa2
KIN	BRSK_group	BRSK2	BRSK2
KIN	BRSK_group	BRSK1	BRSK1
KIN	BRSK2	BRSK2	BRSK2
KIN	BRSK1	BRSK1	BRSK1
KIN	MARK_group	MARK3	MARK3
KIN	MARK_group	MARK2	MARK2
KIN	MARK_group	MARK1	MARK1
KIN	MARK_group	MARK4	MARK4
KIN	MARK3_MARK2_MARK1_group	MARK3	MARK3
KIN	MARK3_MARK2_MARK1_group	MARK2	MARK2
KIN	MARK3_MARK2_MARK1_group	MARK1	MARK1
KIN	MARK3	MARK3	MARK3
KIN	MARK2_MARK1_group	MARK2	MARK2
KIN	MARK2_MARK1_group	MARK1	MARK1
KIN	MARK2	MARK2	MARK2
KIN	MARK1	MARK1	MARK1
KIN	MARK4	MARK4	MARK4
KIN	QIK_group	QSK	QSK
KIN	QIK_group	QIK	QIK
KIN	QIK_group	SIK	SIK
KIN	QSK	QSK	QSK
KIN	QIK_SIK_group	QIK	QIK
KIN	QIK_SIK_group	SIK	SIK
KIN	QIK	QIK	QIK
KIN	SIK	SIK	SIK
KIN	NuaK_group	NuaK1	NuaK1
KIN	NuaK_group	NuaK2	NUAK2
KIN	NuaK1	NuaK1	NuaK1
KIN	NuaK2	NuaK2	NUAK2
KIN	MELK	MELK	MELK
KIN	HUNK	HUNK	HUNK
KIN	CHK1	CHK1	CHK1
KIN	LKB1	LKB1	LKB1
KIN	NIM1	NIM1	NIM1
KIN	SNRK	SNRK	SNRK
KIN	TSSK_group	SSTK	SSTK
KIN	TSSK_group	TSSK3	TSSK3
KIN	TSSK_group	TSSK2	TSSK2
KIN	TSSK_group	TSSK1	TSSK1
KIN	TSSK_group	TSSK4	TSSK4
KIN	SSTK_TSSK3_TSSK2_TSSK1_group	SSTK	SSTK
KIN	SSTK_TSSK3_TSSK2_TSSK1_group	TSSK3	TSSK3
KIN	SSTK_TSSK3_TSSK2_TSSK1_group	TSSK2	TSSK2
KIN	SSTK_TSSK3_TSSK2_TSSK1_group	TSSK1	TSSK1
KIN	SSTK_TSSK3_group	SSTK	SSTK
KIN	SSTK_TSSK3_group	TSSK3	TSSK3
KIN	SSTK	SSTK	SSTK
KIN	TSSK3	TSSK3	TSSK3
KIN	TSSK2_TSSK1_group	TSSK2	TSSK2
KIN	TSSK2_TSSK1_group	TSSK1	TSSK1
KIN	TSSK2	TSSK2	TSSK2
KIN	TSSK1	TSSK1	TSSK1
KIN	TSSK4	TSSK4	TSSK4
KIN	PASK	PASK	PASK
KIN	Pim_group	Pim3	PIM3
KIN	Pim_group	Pim1	PIM1
KIN	Pim_group	Pim2	PIM2
KIN	Pim3_Pim1_group	Pim3	PIM3
KIN	Pim3_Pim1_group	Pim1	PIM1
KIN	Pim3	Pim3	PIM3
KIN	Pim1	Pim1	PIM1
KIN	Pim2	Pim2	PIM2
KIN	SgK495	SgK495	SgK495
KIN	Trbl_group	Trb1	TRB1
KIN	Trbl_group	Trb2	TRB2
KIN	Trbl_group	Trb3	TRB3
KIN	Trb1_Trb2_group	Trb1	TRB1
KIN	Trb1_Trb2_group	Trb2	TRB2
KIN	Trb1	Trb1	TRB1
KIN	Trb2	Trb2	TRB2
KIN	Trb3	Trb3	TRB3
KIN	STK33	STK33	STK33
KIN	DAPK_group	DAPK1	DAPK1
KIN	DAPK_group	DAPK3	DAPK3
KIN	DAPK_group	DAPK2	DAPK2
KIN	DAPK1_DAPK3_group	DAPK1	DAPK1
KIN	DAPK1_DAPK3_group	DAPK3	DAPK3
KIN	DAPK1	DAPK1	DAPK1
KIN	DAPK3	DAPK3	DAPK3
KIN	DAPK2	DAPK2	DAPK2
KIN	DRAK_group	DRAK1	DRAK1
KIN	DRAK_group	DRAK2	DRAK2
KIN	DRAK1	DRAK1	DRAK1
KIN	DRAK2	DRAK2	DRAK2
KIN	MLCK_group	TTN	TTN
KIN	MLCK_group	smMLCK	smMLCK
KIN	MLCK_group	caMLCK	caMLCK
KIN	MLCK_group	SgK085	SgK085
KIN	MLCK_group	skMLCK	skMLCK
KIN	TTN	TTN	TTN
KIN	caMLCK_SgK085_skMLCK_smMLCK_group	smMLCK	smMLCK
KIN	caMLCK_SgK085_skMLCK_smMLCK_group	caMLCK	caMLCK
KIN	caMLCK_SgK085_skMLCK_smMLCK_group	SgK085	SgK085
KIN	caMLCK_SgK085_skMLCK_smMLCK_group	skMLCK	skMLCK
KIN	smMLCK	smMLCK	smMLCK
KIN	caMLCK_SgK085_skMLCK_group	caMLCK	caMLCK
KIN	caMLCK_SgK085_skMLCK_group	SgK085	SgK085
KIN	caMLCK_SgK085_skMLCK_group	skMLCK	skMLCK
KIN	caMLCK_SgK085_group	caMLCK	caMLCK
KIN	caMLCK_SgK085_group	SgK085	SgK085
KIN	caMLCK	caMLCK	caMLCK
KIN	SgK085	SgK085	SgK085
KIN	skMLCK	skMLCK	skMLCK
KIN	Trio_group	Trio	TRIO
KIN	Trio_group	Trad	Trad
KIN	Trio_group	SPEG	SPEG
KIN	Trio_group	Obscn	OBSCN
KIN	Trio_group	Domain2SPEG	SPEG
KIN	Trio_group	Domain2Obscn	OBSCN
KIN	Trio_Trad_group	Trio	TRIO
KIN	Trio_Trad_group	Trad	Trad
KIN	Trio	Trio	TRIO
KIN	Trad	Trad	Trad
